date,location,nitrate,pho,RAINFALL,TMAX,TMIN,RH,WIND_SPEED,WIND_DIRECTION,co2,so2,temperature,ph,dissolved_oxygen,ammonia
6/5/2017,Buso Buso Laurel,0.14,2.27,115.8,34.8,24.2,83,1,220,390,92.88888889,29.1,7.833333333,5.36,1.1
6/5/2017,Bañaga Agoncillo,0.15,2.27,115.8,34.8,24.2,83,1,220,390,92.88888889,30,8,3.58,0.48
6/5/2017,Bilibinwang Agoncillo,0.14,2.27,115.8,34.8,24.2,83,1,220,390,92.88888889,30,7.916666667,3.64,0.88
6/5/2017,Subic Ilaya Agoncilo,0.16,2.27,115.8,34.8,24.2,83,1,220,390,92.88888889,28.8,8.083333333,5.09,0.57
6/5/2017,San Nicolas,0.18,2.27,115.8,34.8,24.2,83,1,220,390,92.88888889,28.33333333,7.916666667,5.1,0.39
6/5/2017,Mataas na Kahoy,0.19,2.27,115.8,34.8,24.2,83,1,220,390,92.88888889,28.4,8.166666667,7.21,0.29
6/5/2017,Tanauan,0.2,2.27,115.8,34.8,24.2,83,1,220,390,92.88888889,28.83333333,7.416666667,7.93,0.18
7/4/2017,Aya Talisay,0.11,2.27,254,32.3,24.4,85,1,220,598,92.88888889,28.8,8.29,4.7,0.43
7/4/2017,Tumaway Talisay,0.14,2.27,254,32.3,24.4,85,1,220,598,92.88888889,29.16666667,8.37,4.06,0.2
7/4/2017,Sampaloc Talisay,0.11,2.27,254,32.3,24.4,85,1,220,598,92.88888889,28.6,8.12,2.14,0.54
7/4/2017,Berinayan Laurel,0.14,2.27,254,32.3,24.4,85,1,220,598,92.88888889,28.83333333,8.2,2.04,0.4
7/4/2017,Balakilong Laurel,0.1,2.27,254,32.3,24.4,85,1,220,598,92.88888889,30.73333333,8.47,2.97,0.27
7/4/2017,Buso Buso Laurel,0.11,2.27,254,32.3,24.4,85,1,220,598,92.88888889,28.83333333,7.97,3.36,0.46
7/4/2017,Bañaga Agoncillo,0.16,2.27,254,32.3,24.4,85,1,220,598,92.88888889,29.3,8.26,1.33,0.43
7/4/2017,Bilibinwang Agoncillo,0.13,2.27,254,32.3,24.4,85,1,220,598,92.88888889,28.7,8.22,1.6,0.47
7/4/2017,Subic Ilaya Agoncilo,0.14,2.27,254,32.3,24.4,85,1,220,598,92.88888889,28.63333333,8.26,3.19,0.39
7/4/2017,San Nicolas,0.21,2.27,254,32.3,24.4,85,1,220,598,92.88888889,28.3,8.28,5.97,0.54
7/4/2017,Mataas na Kahoy,0.14,2.27,254,32.3,24.4,85,1,220,598,92.88888889,28.26666667,8.29,5.3,0.53
7/4/2017,Tanauan,0.14,2.27,254,32.3,24.4,85,1,220,598,92.88888889,28.36666667,8.39,6.49,0.41
8/7/2017,Aya Talisay,0.09,2.27,375,33,24.1,86,2,220,598,92.88888889,28.76666667,8.49,5.6,0.4
8/7/2017,Tumaway Talisay,0.09,2.27,375,33,24.1,86,2,220,598,92.88888889,29.5,8.88,6.04,0.21
8/7/2017,Sampaloc Talisay,0.11,2.27,375,33,24.1,86,2,220,598,92.88888889,28.36666667,8.71,4.7,0.57
8/7/2017,Berinayan Laurel,0.09,2.27,375,33,24.1,86,2,220,598,92.88888889,28.6,8.41,2.68,0.42
8/7/2017,Balakilong Laurel,0.09,2.27,375,33,24.1,86,2,220,598,92.88888889,29.76666667,9.04,4.45,0.18
8/7/2017,Buso Buso Laurel,0.06,2.27,375,33,24.1,86,2,220,598,92.88888889,29.23333333,8.76,4.2,0.3
8/7/2017,Bañaga Agoncillo,0.06,2.27,375,33,24.1,86,2,220,598,92.88888889,29.66666667,8.97,3.88,0.28
8/7/2017,Bilibinwang Agoncillo,0.1,2.27,375,33,24.1,86,2,220,598,92.88888889,28.8,8.7,4.09,0.37
8/7/2017,Subic Ilaya Agoncilo,0.12,2.27,375,33,24.1,86,2,220,598,92.88888889,28.4,8.5,4.37,0.41
8/7/2017,San Nicolas,0.1,2.27,375,33,24.1,86,2,220,598,92.88888889,27.7,8.4,5.13,0.44
8/7/2017,Mataas na Kahoy,0.11,2.27,375,33,24.1,86,2,220,598,92.88888889,27.86666667,8.47,5.63,0.32
8/7/2017,Tanauan,0.07,2.27,375,33,24.1,86,2,220,598,92.88888889,27.86666667,8.36,6.6,0.37
9/6/2017,Aya Talisay,0.01,2.27,585,32.9,24.1,87,1,220,598,92.88888889,29.93333333,8.32,5.4,0.37
9/6/2017,Tumaway Talisay,0.04,2.27,585,32.9,24.1,87,1,220,598,92.88888889,30.86666667,8.64,5.29,0.37
9/6/2017,Sampaloc Talisay,0.27,2.27,585,32.9,24.1,87,1,220,598,92.88888889,29.1,8.11,4.7,0.37
9/6/2017,Berinayan Laurel,0.02,2.27,585,32.9,24.1,87,1,220,598,92.88888889,29.16666667,8.19,5.07,0.37
9/6/2017,Balakilong Laurel,0.05,2.27,585,32.9,24.1,87,1,220,598,92.88888889,30.53333333,8.71,4.7,0.37
9/6/2017,Buso Buso Laurel,0.05,2.27,585,32.9,24.1,87,1,220,598,92.88888889,29.53333333,8.31,4.48,0.37
9/6/2017,Bañaga Agoncillo,0.03,2.27,585,32.9,24.1,87,1,220,598,92.88888889,30.03333333,8.66,4.58,0.37
9/6/2017,Bilibinwang Agoncillo,0.06,2.27,585,32.9,24.1,87,1,220,598,92.88888889,29,8.26,4.29,0.006
9/6/2017,Subic Ilaya Agoncilo,0.03,2.27,585,32.9,24.1,87,1,220,598,92.88888889,29.16666667,8.14,4.44,0.006
9/6/2017,San Nicolas,0.02,2.27,585,32.9,24.1,87,1,220,598,92.88888889,28.46666667,8.08,4.16,0
9/6/2017,Mataas na Kahoy,0.02,2.27,585,32.9,24.1,87,1,220,598,92.88888889,28.36666667,8.2,4.75,0
9/6/2017,Tanauan,0.04,2.27,585,32.9,24.1,87,1,220,598,92.88888889,28.06666667,8.21,5.51,0
10/3/2017,Aya Talisay,0,2.27,241.7,31.9,24,88,1,40,598,92.88888889,28.96666667,8.44,3.45,0.02
10/3/2017,Tumaway Talisay,0,2.27,241.7,31.9,24,88,1,40,598,92.88888889,29.96666667,8.38,3.54,0
10/3/2017,Sampaloc Talisay,0.001,2.27,241.7,31.9,24,88,1,40,598,92.88888889,28.86666667,8.46,3.54,0.05
10/3/2017,Berinayan Laurel,0.001,2.27,241.7,31.9,24,88,1,40,598,92.88888889,29.26666667,8.52,2.48,0.04
10/3/2017,Balakilong Laurel,0,2.27,241.7,31.9,24,88,1,40,598,92.88888889,30.2,8.96,3.62,0
10/3/2017,Buso Buso Laurel,0,2.27,241.7,31.9,24,88,1,40,598,92.88888889,29.6,8.72,2.84,0.14
10/3/2017,Bañaga Agoncillo,0,2.27,241.7,31.9,24,88,1,40,598,92.88888889,30.5,8.43,1.86,0.01
10/3/2017,Bilibinwang Agoncillo,0,2.27,241.7,31.9,24,88,1,40,598,92.88888889,30.2,8.85,4.15,0
10/3/2017,Subic Ilaya Agoncilo,0,2.27,241.7,31.9,24,88,1,40,598,92.88888889,29.06666667,8.39,4.76,0.02
10/3/2017,San Nicolas,0.002,2.27,241.7,31.9,24,88,1,40,598,92.88888889,28.4,8.31,6.41,0.02
10/3/2017,Mataas na Kahoy,0,2.27,241.7,31.9,24,88,1,40,598,92.88888889,28.9,8.78,5.84,0.03
10/3/2017,Tanauan,0,2.27,241.7,31.9,24,88,1,40,598,92.88888889,27.83333333,8.44,4.66,0.02
11/6/2017,Aya Talisay,0.04,2.27,189.7,31.9,24.5,85,2,40,446,92.88888889,28.26666667,8.39,4.17,0.35
11/6/2017,Tumaway Talisay,0.04,2.27,189.7,31.9,24.5,85,2,40,446,92.88888889,28.46666667,8.45,4.57,0.37
11/6/2017,Sampaloc Talisay,0.03,2.27,189.7,31.9,24.5,85,2,40,446,92.88888889,28.06666667,8.19,4.55,0.54
11/6/2017,Berinayan Laurel,0.04,2.27,189.7,31.9,24.5,85,2,40,446,92.88888889,28.63333333,8.21,4.76,0.56
11/6/2017,Balakilong Laurel,0.05,2.27,189.7,31.9,24.5,85,2,40,446,92.88888889,29.96666667,8.93,6.13,0.17
11/6/2017,Buso Buso Laurel,0.05,2.27,189.7,31.9,24.5,85,2,40,446,92.88888889,29.2,8.37,4.09,0.57
11/6/2017,Bañaga Agoncillo,0.06,2.27,189.7,31.9,24.5,85,2,40,446,92.88888889,29.7,8.79,3.52,0.33
11/6/2017,Bilibinwang Agoncillo,0.05,2.27,189.7,31.9,24.5,85,2,40,446,92.88888889,28.43333333,8.55,4.14,0.42
11/6/2017,Subic Ilaya Agoncilo,0.07,2.27,189.7,31.9,24.5,85,2,40,446,92.88888889,28.63333333,8.65,5.42,0.37
11/6/2017,San Nicolas,0.06,2.27,189.7,31.9,24.5,85,2,40,446,92.88888889,28.5,8.49,6.03,0.31
11/6/2017,Mataas na Kahoy,0.05,2.27,189.7,31.9,24.5,85,2,40,446,92.88888889,28.1,8.43,5.05,0.39
11/6/2017,Tanauan,0.06,2.27,189.7,31.9,24.5,85,2,40,446,92.88888889,28.33333333,8.29,4.75,0.52
12/7/2017,Aya Talisay,0.03,2.27,183.7,30.3,23.6,84,2,40,446,92.88888889,28.3,8.3,5.12,0.73
12/7/2017,Tumaway Talisay,0.03,2.27,183.7,30.3,23.6,84,2,40,446,92.88888889,28.53333333,8.52,5.19,0.76
12/7/2017,Sampaloc Talisay,0.03,2.27,183.7,30.3,23.6,84,2,40,446,92.88888889,28.06666667,8.17,5.71,1.02
12/7/2017,Berinayan Laurel,0.04,2.27,183.7,30.3,23.6,84,2,40,446,92.88888889,28.46666667,8.24,5.58,0.96
12/7/2017,Balakilong Laurel,0.04,2.27,183.7,30.3,23.6,84,2,40,446,92.88888889,28.83333333,8.53,5.41,0.69
12/7/2017,Buso Buso Laurel,0.07,2.27,183.7,30.3,23.6,84,2,40,446,92.88888889,29.2,8.44,4.67,0.81
12/7/2017,Bañaga Agoncillo,0.07,2.27,183.7,30.3,23.6,84,2,40,446,92.88888889,28.86666667,8.16,4.62,0.96
12/7/2017,Bilibinwang Agoncillo,0.07,2.27,183.7,30.3,23.6,84,2,40,446,92.88888889,29.33333333,8.4,4.75,0.79
12/7/2017,Subic Ilaya Agoncilo,0.05,2.27,183.7,30.3,23.6,84,2,40,446,92.88888889,28.26666667,8.29,5.44,0.38
12/7/2017,San Nicolas,0.06,2.27,183.7,30.3,23.6,84,2,40,446,92.88888889,28,8.34,6.06,0.39
12/7/2017,Mataas na Kahoy,0.04,2.27,183.7,30.3,23.6,84,2,40,446,92.88888889,28.16666667,8.35,5.44,0.36
12/7/2017,Tanauan,0.05,2.27,183.7,30.3,23.6,84,2,40,446,92.88888889,27.6,8.13,5,0.47
1/23/2018,Quiling Talisay,0.14,2.27,40.1,30,22.8,82,3,40,446,92.88888889,27.23333333,8.06,3.37,0.56
1/23/2018,Sampaloc Talisay,0.06,2.39,40.1,30,22.8,82,3,40,446,92.88888889,27.43333333,8.05,4.95,0.66
1/23/2018,San Isidro Talisay,0.14,2.38,40.1,30,22.8,82,3,40,446,92.88888889,27.16666667,8.01,3.6,0.56
1/23/2018,Leviste Laurel,0.11,2.27,40.1,30,22.8,82,3,40,446,92.88888889,27.26666667,8.02,4.41,0.56
1/23/2018,Buso Buso Laurel,0.08,2.31,40.1,30,22.8,82,3,40,446,92.88888889,27.3,8.04,3.04,0.61
1/23/2018,Bañaga Agoncillo,0.19,2.27,40.1,30,22.8,82,3,40,446,92.88888889,27.1,8,2.34,0.63
1/23/2018,Subic Ilaya Agoncilo,0.08,2.22,40.1,30,22.8,82,3,40,446,92.88888889,26.83333333,8.19,5.27,0.5
1/23/2018,San Nicolas,0.14,2.26,40.1,30,22.8,82,3,40,446,92.88888889,26.73333333,8.11,4.74,0.39
1/23/2018,Tanauan,0.12,2.24,40.1,30,22.8,82,3,40,446,92.88888889,26.3,8.15,4.1,0.53
2/6/2018,Quiling Talisay,0.38,2.43,2.4,31.6,22.9,80,2,40,446,92.88888889,26.13333333,7.9,4.9,0.32
2/6/2018,Sampaloc Talisay,0.11,2.47,2.4,31.6,22.9,80,2,40,446,92.88888889,26.23333333,7.8,4.2,0.53
2/6/2018,San Isidro Talisay,0.15,2.36,2.4,31.6,22.9,80,2,40,446,92.88888889,26.43333333,7.86,5.6,0.5
2/6/2018,Leviste Laurel,0.17,2.38,2.4,31.6,22.9,80,2,40,446,92.88888889,26.4,7.89,3.94,0.49
2/6/2018,Buso Buso Laurel,0.22,2.41,2.4,31.6,22.9,80,2,40,446,92.88888889,26.66666667,7.7,2.84,0.61
2/6/2018,Bañaga Agoncillo,0.29,2.34,2.4,31.6,22.9,80,2,40,446,92.88888889,29.83333333,7.78,2.57,0.42
2/6/2018,Subic Ilaya Agoncilo,0.36,2.35,2.4,31.6,22.9,80,2,40,446,92.88888889,26.83333333,7.86,3.29,0.34
2/6/2018,San Nicolas,0.17,2.31,2.4,31.6,22.9,80,2,40,446,92.88888889,26.73333333,8.06,5.23,0.3
2/6/2018,Tanauan,0.23,2.43,2.4,31.6,22.9,80,2,40,446,92.88888889,26.63333333,7.72,4.15,0.33
3/5/2018,Quiling Talisay,0.09,2.48,4,32.3,22.8,77,2,40,984,92.88888889,26.53333333,8.19,5.17,0.36
3/5/2018,Sampaloc Talisay,0.09,2.52,4,32.3,22.8,77,2,40,984,92.88888889,26.86666667,8.32,5.47,0.35
3/5/2018,San Isidro Talisay,0.09,2.45,4,32.3,22.8,77,2,40,984,92.88888889,27.66666667,8.16,4.85,0.36
3/5/2018,Leviste Laurel,0.04,2.37,4,32.3,22.8,77,2,40,984,92.88888889,28,8.23,4.59,0.36
3/5/2018,Buso Buso Laurel,0.08,2.4,4,32.3,22.8,77,2,40,984,92.88888889,27.23333333,8.11,5.29,0.39
3/5/2018,Bañaga Agoncillo,0.08,2.43,4,32.3,22.8,77,2,40,984,92.88888889,28.26666667,8.19,3.53,0.42
3/5/2018,Subic Ilaya Agoncilo,0.09,2.37,4,32.3,22.8,77,2,40,984,92.88888889,27.86666667,8.09,4.64,0.36
3/5/2018,San Nicolas,0.08,2.46,4,32.3,22.8,77,2,40,984,92.88888889,27.86666667,8.13,4.9,0.43
3/5/2018,Tanauan,0.15,2.48,4,32.3,22.8,77,2,40,984,92.88888889,27.13333333,8.15,5.14,0.34
4/4/2018,Quiling Talisay,0.07,2.4,6.02,34.6,23.9,75,2,40,984,92.88888889,27.46666667,8.46,5.74,0
4/4/2018,Sampaloc Talisay,0.07,2.38,6.02,34.6,23.9,75,2,40,984,92.88888889,27.93333333,8.41,4.55,0
4/4/2018,San Isidro Talisay,0.1,2.38,6.02,34.6,23.9,75,2,40,984,92.88888889,27.63333333,8.39,5.49,0
4/4/2018,Leviste Laurel,0.1,2.37,6.02,34.6,23.9,75,2,40,984,92.88888889,28.2,8.32,4.43,0
4/4/2018,Buso Buso Laurel,0.12,2.35,6.02,34.6,23.9,75,2,40,984,92.88888889,27.9,8.12,3.35,0
4/4/2018,Bañaga Agoncillo,0.12,2.38,6.02,34.6,23.9,75,2,40,984,92.88888889,27.76666667,8.08,3.69,0
4/4/2018,Subic Ilaya Agoncilo,0.12,2.35,6.02,34.6,23.9,75,2,40,984,92.88888889,27.63333333,8.33,5.01,0
4/4/2018,San Nicolas,0.13,2.31,6.02,34.6,23.9,75,2,40,984,92.88888889,27.16666667,8.34,6.35,0
4/4/2018,Tanauan,0.13,2.33,6.02,34.6,23.9,75,2,40,984,92.88888889,26.6,8.04,6.1,0
5/2/2018,Quiling Talisay,0.13,2.32,131.5,34.9,24.6,79,1,70,984,92.88888889,27.86666667,8.27,6.72,0
5/2/2018,Sampaloc Talisay,0.13,2.41,131.5,34.9,24.6,79,1,70,984,92.88888889,28.1,8.31,6.37,0.08
5/2/2018,San Isidro Talisay,0.13,2.44,131.5,34.9,24.6,79,1,70,984,92.88888889,28.8,8.35,6.39,0.03
5/2/2018,Leviste Laurel,0.13,2.38,131.5,34.9,24.6,79,1,70,984,92.88888889,29.03333333,8.35,6.3,0.03
5/2/2018,Buso Buso Laurel,0.13,2.48,131.5,34.9,24.6,79,1,70,984,92.88888889,28.93333333,8.42,5.21,0.07
5/2/2018,Bañaga Agoncillo,0.13,2.46,131.5,34.9,24.6,79,1,70,984,92.88888889,29.96666667,8.38,5.24,0.02
5/2/2018,Subic Ilaya Agoncilo,0.13,2.39,131.5,34.9,24.6,79,1,70,984,92.88888889,29.1,8.37,5.29,0.02
5/2/2018,Mataas na Kahoy,0.13,2.51,131.5,34.9,24.6,79,1,70,984,92.88888889,29.13333333,8.64,7.12,0.02
5/2/2018,Tanauan,0.13,2.52,131.5,34.9,24.6,79,1,70,984,92.88888889,28.3,8.52,7.77,0.02
6/4/2018,Quiling Talisay,0.13,2.44,488.4,32.3,24.1,85,1,70,984,92.88888889,29.86666667,8.39,5.64,0.25
6/4/2018,Sampaloc Talisay,0.06,2.63,488.4,32.3,24.1,85,1,70,984,92.88888889,29.16666667,7.99,4.38,0.49
6/4/2018,San Isidro Talisay,0.09,2.45,488.4,32.3,24.1,85,1,70,984,92.88888889,29.53333333,8.33,5.47,0.31
6/4/2018,Leviste Laurel,0.11,3.09,488.4,32.3,24.1,85,1,70,984,92.88888889,30.1,8.26,4.53,0.41
6/4/2018,Buso Buso Laurel,0.11,2.55,488.4,32.3,24.1,85,1,70,984,92.88888889,29.76666667,8.2,3.51,0.48
6/4/2018,Bañaga Agoncillo,0.12,2.43,488.4,32.3,24.1,85,1,70,984,92.88888889,30.3,8.44,3.61,0.39
6/4/2018,Subic Ilaya Agoncilo,0.07,2.46,488.4,32.3,24.1,85,1,70,984,92.88888889,30.06666667,8.58,3.74,0.38
6/4/2018,Mataas na Kahoy,0.1,2.46,488.4,32.3,24.1,85,1,70,984,92.88888889,28.5,8.33,5.83,0.29
6/4/2018,Tanauan,0.02,2.58,488.4,32.3,24.1,85,1,70,984,92.88888889,28.6,8.3,5.68,0.37
7/3/2018,Quiling Talisay,0.05,2.51,596.2,31.2,24.1,87,2,70,984,92.88888889,29.7,8.23,5.92,0.17
7/3/2018,Sampaloc Talisay,0.03,2.55,596.2,31.2,24.1,87,2,70,984,92.88888889,28.4,8.24,5.08,0.37
7/3/2018,San Isidro Talisay,0.03,2.37,596.2,31.2,24.1,87,2,70,984,92.88888889,28.6,8.32,6.05,0.28
7/3/2018,Leviste Laurel,0.02,2.58,596.2,31.2,24.1,87,2,70,984,92.88888889,29.2,8.33,4.73,0.25
7/3/2018,Buso Buso Laurel,0.07,2.6,596.2,31.2,24.1,87,2,70,984,92.88888889,29.23333333,8.31,3.29,0.31
7/3/2018,Bañaga Agoncillo,0.08,2.51,596.2,31.2,24.1,87,2,70,984,92.88888889,29.26666667,8.33,4.95,0.24
7/3/2018,Subic Ilaya Agoncilo,0.11,2.52,596.2,31.2,24.1,87,2,70,984,92.88888889,29.1,8.34,5.21,0.37
7/3/2018,Mataas na Kahoy,0.02,2.48,596.2,31.2,24.1,87,2,70,984,92.88888889,28,8.34,5.84,0.28
7/3/2018,Tanauan,0.05,2.52,596.2,31.2,24.1,87,2,70,984,92.88888889,28.4,8.22,6.23,0.25
8/7/2018,Quiling Talisay,0.09,2.45,160.8,31.7,24.6,84,2,230,251.1052758,92.88888889,28.96666667,8.66,8.79,0.23
8/7/2018,Sampaloc Talisay,0.003,2.6,160.8,31.7,24.6,84,2,230,251.1052758,92.88888889,28.63333333,8.45,4.44,0.51
8/7/2018,San Isidro Talisay,0.03,2.56,160.8,31.7,24.6,84,2,230,251.1052758,92.88888889,28.23333333,8.52,6.86,0.88
8/7/2018,Leviste Laurel,0.06,2.5,160.8,31.7,24.6,84,2,230,251.1052758,92.88888889,28.73333333,8.33,4.75,0.34
8/7/2018,Buso Buso Laurel,0.07,2.5,160.8,31.7,24.6,84,2,230,251.1052758,92.88888889,28.73333333,8.25,3.47,0.42
8/7/2018,Bañaga Agoncillo,0.08,2.38,160.8,31.7,24.6,84,2,230,251.1052758,92.88888889,29.03333333,8.21,4.26,0.31
8/7/2018,Subic Ilaya Agoncilo,0.08,2.26,160.8,31.7,24.6,84,2,230,251.1052758,92.88888889,29.03333333,8.22,4.13,0.2
8/7/2018,Mataas na Kahoy,0.05,2.44,160.8,31.7,24.6,84,2,230,251.1052758,92.88888889,27.9,8.21,7.88,0.22
8/7/2018,Tanauan,0.04,2.49,160.8,31.7,24.6,84,2,230,251.1052758,92.88888889,28.66666667,8.24,9.23,0.22
9/5/2018,Quiling Talisay,0.12,2.18,255.6,32,23.8,86,1,220,251.1052758,92.88888889,28.66666667,8.11,9.26,0.25
9/5/2018,Sampaloc Talisay,0.05,2.51,255.6,32,23.8,86,1,220,251.1052758,92.88888889,28.23333333,8.28,7.22,0.46
9/5/2018,San Isidro Talisay,0.08,2.41,255.6,32,23.8,86,1,220,251.1052758,92.88888889,28.63333333,8.28,6.2,0.4
9/5/2018,Leviste Laurel,0.05,2.46,255.6,32,23.8,86,1,220,251.1052758,92.88888889,29,8.26,5.49,0.35
9/5/2018,Buso Buso Laurel,0.04,2.47,255.6,32,23.8,86,1,220,251.1052758,92.88888889,28.66666667,8.23,3.54,0.5
9/5/2018,Bañaga Agoncillo,0.14,2.25,255.6,32,23.8,86,1,220,251.1052758,92.88888889,28.9,8.34,2.73,0.55
9/5/2018,Subic Ilaya Agoncilo,0.09,2.3,255.6,32,23.8,86,1,220,251.1052758,92.88888889,29,8.37,3.51,0.2
9/5/2018,Mataas na Kahoy,0.03,2.5,255.6,32,23.8,86,1,220,251.1052758,92.88888889,27.83333333,8.34,8.64,0.55
9/5/2018,Tanauan,0.06,2.47,255.6,32,23.8,86,1,220,251.1052758,92.88888889,27.66666667,8.24,10.66,0.34
10/4/2018,Quiling Talisay,0.07,2.2,127.7,32.8,23.3,82,1,40,251.1052758,92.88888889,28.63333333,8,9.34,0.32
10/4/2018,Sampaloc Talisay,0.04,2.38,127.7,32.8,23.3,82,1,40,251.1052758,92.88888889,28.53333333,7.67,7.22,0.56
10/4/2018,San Isidro Talisay,0.04,2.31,127.7,32.8,23.3,82,1,40,251.1052758,92.88888889,28.9,8,6.33,0.29
10/4/2018,Leviste Laurel,0.13,2.2,127.7,32.8,23.3,82,1,40,251.1052758,92.88888889,29.66666667,8.08,5.49,0.25
10/4/2018,Buso Buso Laurel,0.06,2.39,127.7,32.8,23.3,82,1,40,251.1052758,92.88888889,28.6,8,3.54,0.46
10/4/2018,Bañaga Agoncillo,0.14,2.3,127.7,32.8,23.3,82,1,40,251.1052758,92.88888889,29.76666667,8.08,2.73,0.27
10/4/2018,Subic Ilaya Agoncilo,0.1,2.39,127.7,32.8,23.3,82,1,40,251.1052758,92.88888889,29.5,8,3.51,0.23
10/4/2018,Mataas na Kahoy,0.05,2.46,127.7,32.8,23.3,82,1,40,251.1052758,92.88888889,28.4,7.92,8.7,0.43
10/4/2018,Tanauan,0.01,2.45,127.7,32.8,23.3,82,1,40,251.1052758,92.88888889,27.66666667,8.25,10.66,0.34
11/7/2018,Quiling Talisay,0.03,2.39,20.3,31.9,23.8,81,2,40,251.1052758,92.88888889,28.73333333,7.83,4.34,0.12
11/7/2018,Sampaloc Talisay,0.08,2.6,20.3,31.9,23.8,81,2,40,251.1052758,92.88888889,27.9,7.58,5.13,0.5
11/7/2018,San Isidro Talisay,0.06,2.54,20.3,31.9,23.8,81,2,40,251.1052758,92.88888889,28.36666667,7.92,5.07,0.37
11/7/2018,Leviste Laurel,0.07,2.51,20.3,31.9,23.8,81,2,40,251.1052758,92.88888889,28.73333333,8.08,5.38,0.29
11/7/2018,Buso Buso Laurel,0.05,2.52,20.3,31.9,23.8,81,2,40,251.1052758,92.88888889,28.66666667,7.83,4.45,0.51
11/7/2018,Bañaga Agoncillo,0.11,2.49,20.3,31.9,23.8,81,2,40,251.1052758,92.88888889,29.16666667,7.92,3.07,0.27
11/7/2018,Subic Ilaya Agoncilo,0.14,2.48,20.3,31.9,23.8,81,2,40,251.1052758,92.88888889,28.8,8.25,4.44,0.26
11/7/2018,Mataas na Kahoy,0.12,2.48,20.3,31.9,23.8,81,2,40,251.1052758,92.88888889,27.7,7.83,4.97,0.25
11/7/2018,Tanauan,0.01,2.36,20.3,31.9,23.8,81,2,40,251.1052758,92.88888889,27.53333333,7.75,5.15,0.41
12/5/2018,Quiling Talisay,0.17,2.47,286.2,30.1,23.7,84,2,40,251.1052758,92.88888889,28.2,7.92,3.62,0.03
12/5/2018,Sampaloc Talisay,0.11,2.6,286.2,30.1,23.7,84,2,40,251.1052758,92.88888889,27.4,7.67,3.64,0.17
12/5/2018,San Isidro Talisay,0.12,2.52,286.2,30.1,23.7,84,2,40,251.1052758,92.88888889,27.8,7.92,5.28,0.1
12/5/2018,Leviste Laurel,0.19,1.91,286.2,30.1,23.7,84,2,40,251.1052758,92.88888889,28.03333333,7.83,4.27,0.1
12/5/2018,Buso Buso Laurel,0.13,2.56,286.2,30.1,23.7,84,2,40,251.1052758,92.88888889,27.86666667,7.92,3.28,0.1
12/5/2018,Bañaga Agoncillo,0.16,2.86,286.2,30.1,23.7,84,2,40,251.1052758,92.88888889,28.16666667,7.92,5.6,0.47
12/5/2018,Subic Ilaya Agoncilo,0.1,2.43,286.2,30.1,23.7,84,2,40,251.1052758,92.88888889,28.06666667,8.17,4.23,0.47
12/5/2018,Mataas na Kahoy,0.06,2.44,286.2,30.1,23.7,84,2,40,251.1052758,92.88888889,27.56666667,7.92,5.23,0.1
12/5/2018,Tanauan,0.11,2.55,286.2,30.1,23.7,84,2,40,251.1052758,92.88888889,27.4,7.42,5.96,0.17
1/24/2019,Quiling Talisay,0.3,2.5,17.3,29.9,22.3,80,3,40,251.1052758,92.88888889,26.83333333,8.06,4.05,0.1
1/24/2019,Sampaloc Talisay,0.24,2.46,17.3,29.9,22.3,80,3,40,251.1052758,92.88888889,26.5,8.15,3.42,0.29
1/24/2019,Leviste Laurel,0.25,2.36,17.3,29.9,22.3,80,3,40,251.1052758,92.88888889,26.56666667,8.24,4.06,0.15
1/24/2019,Buso Buso Laurel,0.24,2.4,17.3,29.9,22.3,80,3,40,251.1052758,92.88888889,26.76666667,8.16,2.95,0.21
1/24/2019,Bañaga Agoncillo,0.24,2.34,17.3,29.9,22.3,80,3,40,251.1052758,92.88888889,26.7,8.18,3.22,0.16
1/24/2019,Subic Ilaya Agoncilo,0.2,2.31,17.3,29.9,22.3,80,3,40,251.1052758,92.88888889,26.63333333,8.2,4.15,0.13
1/24/2019,Tanauan,0.24,2.58,17.3,29.9,22.3,80,3,40,251.1052758,92.88888889,26.3,8.17,3.11,0.08
2/12/2019,Quiling Talisay,0.28,2.43,9.1,31,20.7,77,2,40,251.1052758,92.88888889,26.56666667,7.75,2.79,0.02
2/12/2019,Sampaloc Talisay,0.28,2.31,9.1,31,20.7,77,2,40,251.1052758,92.88888889,26.83333333,7.75,2.94,0.01
2/12/2019,San Isidro Talisay,0.27,2.27,9.1,31,20.7,77,2,40,251.1052758,92.88888889,26.23333333,7.92,4.3,0.03
2/12/2019,Leviste Laurel,0.26,2.44,9.1,31,20.7,77,2,40,251.1052758,92.88888889,26.76666667,7.83,3.5,0.03
2/12/2019,Buso Buso Laurel,0.26,2.33,9.1,31,20.7,77,2,40,251.1052758,92.88888889,26.66666667,7.83,4.24,0.07
2/12/2019,Bañaga Agoncillo,0.2,2.16,9.1,31,20.7,77,2,40,251.1052758,92.88888889,26.76666667,7.92,3.6,0.01
2/12/2019,Subic Ilaya Agoncilo,0.16,2.53,9.1,31,20.7,77,2,40,251.1052758,92.88888889,26.93333333,7.75,3.62,0.01
2/12/2019,Tanauan,0.31,2.43,9.1,31,20.7,77,2,40,251.1052758,92.88888889,26.6,7.83,1.92,0.01
3/7/2019,Quiling Talisay,0.22,2.52,0,33.1,21.9,74,2,40,311,92.88888889,26.76666667,8,5.1,0.31
